Brand ID,Brand name,Tracking URL,GEO,Currency
106789,"PINGMIC","https://app.partnerboost.com/track/a20dQcFgHjnKEgivDEBuBzA6B7xN_bCxxNgeFejzudVPJZbsykELmIARf1cIXirOlTdUnUGBJcGKra_aY_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FPINGMIC%2Fpage%2FAD1266BE-A62B-4D7D-86AB-6FF67AFD5C3D%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
106741,"PYH","https://app.partnerboost.com/track/9159br8Mz9SVTmyYf6YdaijRH7sKOChAQN9amLhhWPOvaryfARY87fJNu2wS4MmvzzVkkhligA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FPYH%2Fpage%2F8240D000-EC08-426E-9EF3-B15740EC1368%3Fref_%3Dast_bln","CN","USD"
123471,"RAMIFYAI","https://app.partnerboost.com/track/fd5faXNN90eGMjjgA52KENL7QM2abbjB45MTdJfM_aJBOprxT7uxoWVuPQzn64OO_bd8UB5D9oBZ1o0cjk?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fme%3DA31STCY9U4KVV1%26marketplaceID%3DATVPDKIKX0DER","CN","USD"
103860,"Relxitl","https://app.partnerboost.com/track/2aa04gaNZdqSkAmplYFwzrNg0FMpANuRRpYz47NFZ_aTYBp8WhDk7v0cb22fUCQfVqkYhZFN6F95Cbq0_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FRelxitl%2Fpage%2F08B29ECE-1954-4B04-A317-32CD80C74818%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
99102,"POCUSTIK","https://app.partnerboost.com/track/945e_ad9SFyqSkDr_bEzRfB_aFh_aAgwFMNzzbGC9_aR29WFMe5nU1H5pACi1djdT8ehlKS8fNjK4Ng_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fpocustik","CN","USD"
122525,"Sedmart","https://app.partnerboost.com/track/f764gL3y8M39TqARCgmrrsX3G_aPEQd7fsrFAsJh_a_a3ZJjhN6P6mUAe36jvEEh5vx7Wfc_a1VDIJWHlb4_c?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fme%3DAZSV8SDGSTAGS%26marketplaceID%3DATVPDKIKX0DER","CN","USD"
97182,"Septekon","https://app.partnerboost.com/track/2314j32mPUEULPVvNtlTCzhknApvpvboREckbgOuNGUCgEhjvgCnYZWrvpi2mtp7ZBP6UZEVqXg0kk3T?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FSeptekon%2Fpage%2F95E99351-D50B-4B28-A15A-F29D28232600","CN","USD"
100222,"SheSole","https://app.partnerboost.com/track/ce92_bzqe7QF_apt_at84BykcpEH2qfJO4palUmx1t32zW2ljZFe4mxsVw7hmpx1n4OkIX1nN3hWKE6oxE_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FSheSole%2Fpage%2FD0872D95-6046-4910-8CBD-65DD0EF5CA71%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
98830,"SmartDevil-MX","https://app.partnerboost.com/track/7035cC6uX_b985RRjedBfjA4CbNYKay2DfnUqmI27bq5Pbc2UF0lChKPPYGfK8a86hAj41a5xcw_c_c?url=https%3A%2F%2Fwww.amazon.com.mx%2Fstores%2Fpage%2F663A5746-2A10-4270-B384-0DB15D03B9A4","CN","CNY"
107154,"SJXYOYDS","https://app.partnerboost.com/track/efe4AZAgj1_aSj2wrHJ66ezhHiNSDSoyp7SJasSwGBADZPpz_bCWINuPaXi219Axgkjk397UUG3PBs3uGG?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fme%3DAXO0N5M4F4VUI%26marketplaceID%3DATVPDKIKX0DER","CN","USD"
98808,"SmartDevil","https://app.partnerboost.com/track/7b3dKi4rHQntB7hXYGaGY_bs7JAo9IRd01EaKudS2U2OMnc1R8IvFmJMB7f_bEkS0nqPENKQI_bAhZQ8DArUUM_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FSmartDevil%2Fpage%2FB8D8BD3A-091E-4E1C-853D-49EF14F50FA5%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","CNY"
98819,"SmartDevil-CA","https://app.partnerboost.com/track/394aFYVWmxU_aXWNRONThIMaJZNfjpnYcPfg2ZyvmATAfqXRnTXvtsJRlv0iMkhk8fVQE_arnR_bg_c_c?url=https%3A%2F%2Fwww.amazon.ca%2Fsmartdevil","CN","CNY"
107147,"SHUSANE-UK","https://app.partnerboost.com/track/52217gAF6aLJIuiFqYrTNPRk6pWcgzbUTe4ZzgBxLLDHNMgEzaRMDteploNPpo4fJ2_bdhm0i1Q_c_c?url=https%3A%2F%2Fwww.amazon.co.uk%2Fstores%2Fpage%2FC36C0F06-EE46-4C90-B789-15A8DEDD510C","CN","GBP"
112962,"ThinkRider","https://app.partnerboost.com/track/1a2cAchyc9YsQJ6UD2wWIE6qTEk3aaoYcbJum_aENbAF8isFx20ur8oGzRR_ar4htFnQIVCJCjNuJqkVglWCs_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2Fpage%2FE0ECAC19-A0E4-4FB0-A986-C45CD5C3B086%3Fingress%3D3","CN","USD"
96528,"TUYU","https://app.partnerboost.com/track/55ae86CRKiMqEkFx0VweJYqVBTuPc1o11GEonTf8Pw9md68JFAhw7aE12SsctJZdT9NECvgDoTU_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FTUYUElectricspinscrubber%2Fpage%2F2F0CC063-74A2-48E7-ABFE-165B818BB149%3Fref_%3Dast_bln","CN","USD"
94346,"Vacto","https://app.partnerboost.com/track/8ea7S0DwOijcDHbGxmdr56ws_bNDTyh4vHuAwqX6pVXgkcsBwI_beRV_beAnkCtnYO3hhnJ3rLKVg_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2Fpage%2F489034BC-E07D-4EA0-8C73-AF6E08101D77","CN","USD"
123436,"UPINS","https://app.partnerboost.com/track/8d12rklNpQ98CaI6R10CyAbTJX5Cf7NQaARQcczV3ODprbHGq0NoNdEV_bmGivP_aCY4xDvFAh8MeB?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FUPINS%2Fpage%2FACE9FA47-BE27-4B7F-BEE0-31C54EEDDE38%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
127457,"AUTOPkio-FR","https://app.partnerboost.com/track/9ec64kS1ad7FVXx7L_aNch72C2jHBUW1ZzmVgYK4o98DTKo5pcK4QEP5E4fYqmxdYfXgvh8MI_bQ_c_c?url=https%3A%2F%2Fwww.amazon.fr%2Fstores%2FAUTOPkio%2Fpage%2F2F34922C-D3AF-4F70-83EA-70660789788D%3Fref_%3Dast_bln","CN","EUR"
107796,"VHMV","https://app.partnerboost.com/track/f395ccGNgy7uMjeM4atYkSRWX0uLw_baAayoD385SM4GT_b_aK7SewU3YX22gTgkzBRkr_apECaTNqc_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FVHMoonVan%2Fpage%2FD923E3D0-0ACB-47D5-8DD4-B561D4905105%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
105818,"Viverte","https://app.partnerboost.com/track/0bb5_aGKyOAT664Gu4qazkKwLumKxX9I8YfFd_bWIeuSjfJ2dX49E_apOGh0hivPJ5LhZcZ73_a5y5rrEKU_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FViverte%2Fpage%2F9AFEDE60-6AD9-4EE0-840F-4D02C11A85F5%3Fref_%3Dast_bln","CN","USD"
122004,"vorixa","https://app.partnerboost.com/track/9c4dze0ayXvEJI3T1T3xBQF7bI1i36xESNPrtbs4rkzbBdsZ0kpiEIxvEKrrzrc9eEApW6zIrjBlCA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fme%3DAM50H3LQGD8K3%26marketplaceID%3DATVPDKIKX0DER","CN","USD"
98510,"WINPICK","https://app.partnerboost.com/track/1dd9xqoPMH6aJ1YckzL_bb4ptC9ytp_bAExWIdVdPrjrLQZzSNa0gt_aomz6Lg8uYCrCN9GOw4YbSyXfTw_c?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fme%3DA2D39N2ND4BUMT%26marketplaceID%3DATVPDKIKX0DER","CN","USD"
117993,"EarayWax","https://app.partnerboost.com/track/9583Sg3GAKWfYZ6656xHZFBh_a0OFeSRzpeqxMyH5bgJuloVrwtBAPmnoIAKoKpTtWBXEEdx8CA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FEarayWax%2Fpage%2F7B4E7381-9AD9-4D3A-99AA-2AE1CA4B0644%3Fref_%3Dast_bln","CN","USD"
135130,"TOOXYZ-US","https://app.partnerboost.com/track/458bnD1P341aWL5847aUPV128f9_bPTSb8pFIfH_aCjIB36VhXFv9AAbajNLW_aqfRVyV1opfKlPg_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2Fpage%2F98E2AB8F-09AF-4D1D-8672-21C8DBD6C4D5","CN","USD"
101788,"Odoland_UN-CA","https://app.partnerboost.com/track/87b0n0Q5ONaxFQYQThBWlBI8yiL3FXnF5PsJOBZkyFZHvAFc5BAAx8p9baifMAF4kFyLSsszrQ_c_c?url=https%3A%2F%2Fwww.amazon.ca%2Fstores%2Fpage%2F040B07A4-2592-447E-B972-542CF0845074","CN","CAD"
105520,"REDTIGER-UK","https://app.partnerboost.com/track/ad36QyyTfVn_blSnGa3xJQEqQ6zy6sDKsadnIq0Ii8ClU7b9TFFyIet1G4BzFDeTd6ovACIqEWw_c_c?url=https%3A%2F%2Fwww.amazon.co.uk%2Fstores%2FREDTIGER%2Fpage%2FE34FC1DB-8E79-4BB2-9F19-E58682F30112","CN","GBP"
101220,"MOMIRA-EU","https://app.partnerboost.com/track/7e07TF0zRtH2biFhi9vA4XOdnZ8wV_b9KqsGbGKHt0iq2HDtg82m0BPyX_bYHF7nAG2rY_abquzSA_c_c?url=https%3A%2F%2Fwww.amazon.de%2Fs%3Fme%3DA34HSZKPSD6KP3%26language%3Den%26marketplaceID%3DA1PA6795UKMFR9","CN","EUR"
122049,"S Spowind","https://app.partnerboost.com/track/c8d6_bymVk0d1_aQZKXUfXzA4g_b89917PwY7_bSyK0yZwAZgqlaiCt9kp5kjUyCB8E_adJBTujtocQ_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FSSpowind%2Fpage%2F2A6BF9A7-4E8F-4964-A5E9-52256E279CB1%3Fref_%3Dast_bln","CN","USD"
126785,"DE-AnkerWork","https://app.partnerboost.com/track/db69E2ky_bby0zogiIPvQky70ufkYXtW7nMSDWfuVu92SaKmk5jPCeSEEuCjErOce_bw4JIzVAAsgWFQ_c_c?url=https%3A%2F%2Fwww.amazon.de%2Fstores%2Fpage%2F82DD0299-BF39-41B3-8165-3E035DA08228","UK","USD"
126784,"DE-AnkerMake","https://app.partnerboost.com/track/c821dUOfHCMcPNOjSPN2QplkiwSOQnBMI4nl0V8kNddvMpzWky28ub8s0GYy2md_a81KTSvKtg8Q15f4ecg_c_c?url=https%3A%2F%2Fwww.amazon.de%2Fstores%2FAnkerMake%2Fpage%2F28522A97-064D-46B9-8376-82BCD4E3D1B2%3Fref_%3Dast_bln","UK","USD"
135408,"MAIDeSITe","https://app.partnerboost.com/track/799a_b6jrvpixlL1siSTeICwKJ7w_bn5I8qKRzY5xGlsAQR3TYuZvhh1BhDWMhLYCdimLHpVgtKR4YrHF_aiw_c_c?url=https%3A%2F%2Fwww.amazon.de%2Fstores%2FMAIDeSITe%2Fpage%2F%2F90882E84-2A1B-498A-85BC-D75AD857E4A0%3Fref","CN","EUR"
135133,"petgugu de","https://app.partnerboost.com/track/d746oe8WlaTUgxNKwvy6tjWKrDwVEgzmMdi52bFxR5584G6hBoqdZFsT9MGVzdaEMGaEIME3Uabz34M_c?url=https%3A%2F%2Fwww.amazon.de%2Fstores%2FPETGUGU%2Fpage%2F40CB6F2B-DCD4-4C9A-914D-B999E6F56B8A","SG","EUR"
133602,"Roborock Amazon DE","https://app.partnerboost.com/track/9884JjMUoiRyVa4ATqQOEF7h2SHyw1f9IgJ0_b5lXUYUjZpHhrVdd6J0RMoC_bFFMRS_aNdh21D3XBhoHFg?url=https%3A%2F%2Fwww.amazon.de%2Fstores%2Froborock%2Fpage%2F68FE67F4-6CEB-4B2C-AE25-2300177358D6%3Flp_asin%3DB0D4YJ7TXX%26ref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","DE","EUR"
135270,"DREAME","https://app.partnerboost.com/track/9e441iyaEr5KK84905mcMrCnRwwQwuLEGC_b7onvffISI9K4Ty9dISF9taiOaN26usiv0L_aXKhCM_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FDreame%2Fpage%2F5096DC3A-731E-4917-A659-CCE1E5969E83","CN","USD"
122656,"Nelko.fr","https://app.partnerboost.com/track/e5c7eZf9xJESMeELpB1L70oPWUdP58gYktnI4J4QgqFTAXlrCDCl3ovF2c6Co7Vg6eP4_aihpvX2F?url=https%3A%2F%2Fwww.amazon.fr%2Fstores%2FNelko%2Fpage%2F64972283-2653-42DB-A1FB-CC45E6445023%3Fref_%3Dast_bln","CN","EUR"
135118,"HOZO","https://app.partnerboost.com/track/8e988k2498t5_b3RVySWbqkGm34d01SSWRmcEPUPywI29sO0S7yo_anv7YSFWFyYPVov8SoS7YuVPC_aE08?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FHOZODESIGN%2Fpage%2FCAED647D-48EE-45D3-A694-201628119BCC%3Fis_byline_deeplink%3Dtrue%26deeplink%3DB4597A42-A968-4499-8F4C-20D464CB7E17%26redirect_store_id%3DCAED647D-48EE-45D3-A694-201628119BCC%26lp_asin%3DB0CC21YWJ8%26ref_%3Dast_bln%26store_ref%3Dbl_as","HK","USD"
103194,"iMailer-US","https://app.partnerboost.com/track/5e2bRqBxCze6vHeWNkhrgGegsQS75pXVLLaVG7eWx6gR4BmldJm9ELphodHpEwLvASY_bO3610NRm?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FiMailer%2Fpage%2F7C90F1AF-DA53-4F9D-9A85-93A26D1BC9E6%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
135132,"petgugu it","https://app.partnerboost.com/track/a894qX6IjCdZ3prqt_a3m6ZQ3E14a8T79tRRjzlBnB5HUoqtSgaTEv4xmkDheN46wtjQoHfDfOiVqcjc_c?url=https%3A%2F%2Fwww.amazon.it%2F-%2Fen%2Fstores%2Fpetgugu%2Fpage%2F9997346A-1E36-4311-B351-9F96E35B352A","SG","EUR"
133535,"JISSBON","https://app.partnerboost.com/track/c94caT84NAyNl8dT3aPPw5vuEzdtqH3Cgemxgn1u1oY8bknUw8IYLmqKkeVBKcV1aQRY9V_bdJ38n?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FJISSBON%2Fpage%2F3E18B3BF-CD6C-413F-A6AA-1DF87E041DA7%3Flp_asin%3DB0DHXXDHW5%26ref_%3Dast_bln","HK","USD"
128408,"NUBWO","https://app.partnerboost.com/track/18a4q_amfI5Ym5ht_bpBhVWJyUi5GsmTF71GYkMAZbqDVH3w62_bbqH_b_b9aKg11LlGN0Gb48UxcrA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FNUBWO%2Fpage%2F779BBD60-B05C-4E42-8FFB-9B79ED186286%3Fref_%3Dast_bln","CN","USD"
129493,"Opuntia","https://app.partnerboost.com/track/d644Q8T2X87hVi01w_bdRcbFV4o9P_b3yKftiPOxsVTJOEdHTx8RV0101bNUSdCNKRaKk8nMr4v_aY2rA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FOpuntia%2Fpage%2F2275A3B1-88CD-42AB-AC58-B3C4D29080B2%3Fref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"
126775,"UK-AnkerWork","https://app.partnerboost.com/track/30d9y583rrrFkKQ7MLUFbDh_bVO6oZuRh2oH91jVMFS4Krg1lVjdxaWY4idlQ1w3lwP6ok_beisV2_a2A_c_c?url=https%3A%2F%2Fwww.amazon.co.uk%2Fstores%2Fpage%2F3C028DE6-02D3-4551-BA40-D74FEE877D31","UK","USD"
126774,"UK-AnkerMake","https://app.partnerboost.com/track/c154HEHtB5c7M2oBLzH0xmrjaTYtmFtQ1cve9AmZzVFTH3gVvbZSE62wqs5a8Oig2t9gYPu1LuvXC_ayOnQ_c_c?url=https%3A%2F%2Fwww.amazon.co.uk%2Fstores%2FAnkerMake%2Fpage%2FFF579935-3762-48D0-9000-72FFAE52C7D5%3Fref_%3Dast_bln","UK","USD"
94344,"ARGOMAX(uk)","https://app.partnerboost.com/track/5957kL0Zi7ovj2xIgM7iDRyPuAX_bXLj7uzD4kthcIasyaUQCp8YKuG1wpEsNSMn3Mvjaxou3qzbVEkU_c?url=https%3A%2F%2Fwww.amazon.co.uk%2Fstores%2FARGOMAX%2Fpage%2FCA754835-D694-4B3D-AA69-ECEF82164A8B%3Fref_%3Dast_bln","CN","GBP"
134629,"Roborock Amazon UK","https://app.partnerboost.com/track/2039d_aytsIkFiRE9fTBOGRtJ22HL6ylubpyeZq_bWECSqTaIxenwI7C9SoJgQAuyCG_byryn48L7LCVOgD?url=https%3A%2F%2Fwww.amazon.co.uk%2Fstores%2Froborock%2Fpage%2F6B69947D-5247-4BAF-AA56-609825E0B05A","DE","GBP"
126834,"Yitahome-Amazon","https://app.partnerboost.com/track/369aSCyT_b_b_al3vJsqW2Y_bGdmmj6jfVMl_b4AvsEop7M6XNDv1p7cP16WynF0NHlZ9y3ueytVubQqeKg_c_c?url=https%3A%2F%2Fwww.amazon.com%2F-%2Fzh%2Fstores%2FYITAHOME%2Fpage%2F48204C75-BB9D-461E-BC71-9CB13D8CF5F0%3Fref_%3Dast_bln","HK","USD"
113238,"Bébés et Mamans (BE-NL)","https://app.partnermatic.com/track/9caamIxOunsjzi9DG5eHIpt7fcuywGFSousWZlQzxzOeHbTK1y3h3eCDfKMaM6K7sM7dHsRUuBPvVoAkIpNLwH4_c?url=https%3A%2F%2Fwww.bebesetmamans.com%2Fsouscription-gratuite-magazine-bebes-et-mamans-nl","BE","EUR"
96543,"Betckey","https://app.partnerboost.com/track/33d9e1OV9U5cCXcVjCvD2sgnKemRJeWhl23JUKEEE95rPLmFN8e04wZGBpDUK7xQAr2RsgcezQ_c_c?url=https%3A%2F%2Fwww.betckey.com","CN","USD"
129208,"Black and Beauties","https://app.partnermatic.com/track/df72nnM7QuY85_a3lq_bscSX_bA4CKmdoX71qkfZtpps7EZOuso05BF9v3_aoKf2q7_bAlaBGB9JN_ayhGPcNF7Yb11VpV?url=https%3A%2F%2Fblackandbeauties.com%3Futm_source%3Dkwanko%26utm_campaign%3D%7Bidsite%7D%26utm_term%3D%7Btypology%7D","FR","EUR"
129179,"Bodywel DTC UK","https://app.partnerboost.com/track/46adU_blfbK43wpNd74tlnq3dEBFS8cfj6fmgQRaANtjByfgG4_be_a93fBGpY8GAAIAViTSZxPYakT?url=https%3A%2F%2Fwww.bodywel.co.uk","CN","GBP"
135126,"Elecq","https://app.partnerboost.com/track/1e2f0oROBcMyBjTG1fJuqpn0_aWicHLtIt1tLWVzbvbjhkL0QPblrjRLM6uLoqi48sur9Og_c_c?url=https%3A%2F%2Fus.elecq.com%2F%3Fcountry%3DUS","CN","USD"
119132,"First Affair DE","https://app.partnermatic.com/track/302099q4KxQ7JJWca_bc0OxT0fogYjvmGC7vDIZePzEag0dEgoVm6N4X8rLzHo4VnxK6vYeJmT0dTtUPojw_c_c?url=https%3A%2F%2Fwww.firstaffair.com%2F","DE","USD"
133667,"Gourmaze Tour London","https://app.partnermatic.com/track/5de1Cu_agjxIMof54EYfSwgrqyqfG2Uf8EeGkUigUhVyhxBDsJTRzPoviWc4C5bPH1pHuQ4PoeN_aDsiiaSfvYSw_c_c?url=https%3A%2F%2Fwww.gourmazehunt.com%2F","GB","USD"
122516,"GROWNSY","https://app.partnerboost.com/track/b147lCKjqOeztkNs8XlE7goViZ10iwJL1PWDM0_b5H6jsdQ_aR_b1WgFOHp7pPj9MsOIS4LkJSLLA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2Fpage%2F7A947F79-0AD8-4391-8FB5-99734DAC4973%3Fingress%3D0%26visitId%3D51a238b9-6d2f-4c48-8cfd-cb8e5372f8af","HK","USD"
95405,"Home-Tex (DK)","https://app.partnermatic.com/track/5f6ffCLLDm9xyYDJGB6hz5wsRBH6V3Wgh5TN5RFKonj7YYS4eVLSP8_bM5kWS8tmOkT_b_bxKVbu_aA_c?url=https%3A%2F%2Fwww.home-tex.dk%2F","DK","DKK"
87791,"知买全球","https://app.partnerboost.com/track/a938aBXhU9pB7KxZzoPh4PMLeOJbBL6bhaxQHoTspIpp7ak0fxFqcfoJWNyWp0DZPazNj1kA3Go_c?url=https%3A%2F%2Fwww.knowtobuy.com%2F","CN","CNY"
135264,"Mamma Mia the party","https://app.partnermatic.com/track/41beVh8eey5e1Oa0kyO_bQnCBqqPXL3HaMAd1NAi_bvW2doPPuCf9SJ8XL2whYHLlHKCai8Lxni6shhvFui_b4DEgsSons_c?url=https%3A%2F%2Fbooking.mammamiatheparty.co.uk%2Fevent%2F30012","US","USD"
126718,"The Play That Goes Wrong","https://app.partnermatic.com/track/8cc78vhUB897KDMzLF_aqBY_aEpjFFMuuIPY3sgb04kj2JarJlUlh3C7EgygD2KrmkDTpU5i7ZwYAIpKwG3vUo?url=https%3A%2F%2Fnimaxtheatres.com","US","USD"
103361,"Piscifun","https://app.partnerboost.com/track/955eNGO2cumuvDS8Npz1tGvT_bG30_b5NBXTgcRoEHgnxzEvvIEQMirkuvzRBGDS29WuAIAVR35t4_c?url=https%3A%2F%2Fpiscifun.com","US","USD"
135279,"Teslong","https://app.partnerboost.com/track/fd7aVHnSiY5455dXV2C35kk76PJqq2sZFX2ySPiiIKXk9BMyZt6UULL0z8forh97V_bnib37UrA_c_c?url=https%3A%2F%2Fwww.amazon.com%2Fstores%2FTeslong%2Fpage%2FDFCEB9B5-A5A1-44EB-8C2F-CC0AAE3761AA%3Flp_asin%3DB0CLXH4P58%26ref_%3Dast_bln%26store_ref%3Dbl_ast_dp_brandLogo_sto","CN","USD"